,name,rating,price,review_count,address,latitude,longitude,zip code,restaurant_id
587,Roebuck,4.5,$$,100,"['3159 N Broadway', 'Chicago, IL 60657']",41.93939,-87.644018,60657,LHKdLi-HlCCezCzVPWbpCQ
588,Brazilian Bowl,4.0,$$,501,"['3204 N Broadway St', 'Chicago, IL 60657']",41.9402476,-87.6445449,60657,HAi1irLE91wjLJo5Qiskpg
589,Mk Noodle,5.0,$$,62,"['3341 N Lincoln Ave', 'Chicago, IL 60657']",41.94277,-87.67041,60657,cu8wq5TslyibI80pFQdUfA
590,Budweiser Brickhouse Tavern,4.0,$$,166,"['3647 N Clark St', 'Chicago, IL 60613']",41.9486470237526,-87.6570959453276,60613,Os85pJjWUMyOmnkcI3PjHQ
591,Crab King Cajun Boil & Bar - Chicago,4.5,,19,"['3443 N Broadway', 'Chicago, IL 60657']",41.94461,-87.64542,60657,YJE--5umPgBjNLUp6UxTmg
592,Chicago Diplomat Cafe,4.0,$$,129,"['3134 N Lincoln Ave', 'Chicago, IL 60657']",41.9385,-87.66752,60657,GvU2TIDK0deL_xbPfIkezA
593,Yummy Yummy Asian Cuisine,4.0,$$,700,"['2901 N Broadway St', 'Chicago, IL 60657']",41.935016,-87.644032,60657,c-33j2eSYNCppwBVLUFpzg
594,Furious Spoon Lakeview,4.0,$$,550,"['800 W Belmont', 'Chicago, IL 60657']",41.9401779,-87.6494958,60657,1fPmO6kFXGr3PqacFnvu7g
595,Lucky Dorr,4.5,$$,31,"['1101 W Waveland Ave', 'Chicago, IL 60613']",41.948832393606004,-87.65717157053396,60613,kbNwT6ifWRCtNGwOMujKDA
596,La Mexicana Grill,4.5,$,63,"['3731 N Clark St', 'Chicago, IL 60613']",41.949905,-87.658401,60613,pGvv38iwe5hzo9vPvoFcgA
597,Dona Tola,4.5,,32,"['3751 N Southport Ave', 'Chicago, IL 60613']",41.950417,-87.663834,60613,yv8HKUvLbnno2r8Yz6hNOA
598,Diver at the Park,3.5,,39,"['3475 N Clark St', 'Chicago, IL 60657']",41.94553,-87.65486,60657,uDrBKxPxQ4aEsT6QZX5fqA
599,Zizi's Cafe,4.5,$$,639,"['2825 N Sheffield Ave', 'Chicago, IL 60657']",41.9333149343307,-87.6537242180222,60657,wzw3aysUi9sBq-wLb6OXbQ
600,Cluck It,4.5,,62,"['2518 N Lincoln Ave', 'Chicago, IL 60614']",41.92752801899423,-87.65191738448165,60614,1y5xJ87A55x4rm5yjclZGQ
601,Blaze Pizza,4.0,$$,430,"['953 W Belmont Ave', 'Chicago, IL 60657']",41.9398510944604,-87.653542868793,60657,npBBFxQsJEccu7ZRafVv8Q
602,Kirkwood Bar & Grill,3.5,$$,475,"['2934 N Sheffield Ave', 'Chicago, IL 60657']",41.93548,-87.65431,60657,ElwgaHJp8wWawZwB3KYMcg
603,Skinny Butcher Crazy Crispy Chick'n,4.5,,6,"['2806 N Clark St', 'Ste 200', 'Chicago, IL 60657']",41.93293,-87.64516,60657,jLV_4XFhHMsCLaLhbGUBtg
604,Nando's PERi-PERi,4.0,$$,272,"['670 W Diversey Pkwy', 'Chicago, IL 60614']",41.932884,-87.646355,60614,4OF7gij3pj8f-haNC-WLqA
605,The Big City Tap,2.0,$$,259,"['1010 W Belmont Ave', 'Chicago, IL 60657']",41.9399079680443,-87.6545269042253,60657,avGMiwuYUWQP61NQEW6wrw
606,Ms. T's Southern Fried Chicken,4.5,$,318,"['3343 N Broadway', 'Chicago, IL 60657']",41.94309,-87.644496,60657,8VMNhH7CDY3Mb1Rha4psjg
607,The Clark Street Dog,3.5,$,357,"['3040 N Clark St', 'Chicago, IL 60657']",41.93755,-87.64897,60657,5ur6TyToE1Emz1faQh-I-A
608,Bocadillo Market,5.0,,46,"['2342 N Clark St', 'Chicago, IL 60614']",41.92480747374122,-87.6402047,60614,mSutPWouB_v6iqls4bjHxA
609,Las Tablas Colombian Steakhouse,4.0,$$,983,"['2942 N Lincoln Ave', 'Chicago, IL 60657']",41.935258,-87.662681,60657,2WoMT3wSpp9vxZeTv6u-cw
610,Same Same,4.5,$$,170,"['2022 W Roscoe St', 'Chicago, IL 60618']",41.94349,-87.67942,60618,c1OT7xxXi3W_7an_Ra4Pvw
611,Schubas Tavern,4.0,$$,543,"['3159 N Southport Ave', 'Chicago, IL 60657']",41.93965,-87.66343,60657,7erf6yRfYGkrQAuLo9e9xA
612,Sunset Pho Caffe,4.5,$$,375,"['2856 N Clark St', 'Chicago, IL 60657']",41.9342291,-87.6462028,60657,gs-PZjw3VONWJQFCSTDTeg
613,The Crepe Shop,5.0,$$,439,"['2934 N Broadway St', 'Chicago, IL 60657']",41.9359199,-87.6444967,60657,-KZsoQtr3e-md07sj0UQzQ
614,Ping Pong,3.5,$$,665,"['3322 N Broadway St', 'Chicago, IL 60657']",41.9424108,-87.6446454,60657,8Me8vpBSJJyB0N6S68UJWw
615,Flagship Tavern and Grill,4.0,$$,214,"['1622 W Belmont Ave', 'Chicago, IL 60657']",41.9399299621582,-87.6696166992188,60657,Ko8z8Oag0DOk2VlFOTt6Hw
616,Bamboo Garden,3.5,$,176,"['3203 N Clark St', 'Chicago, IL 60657']",41.9401499,-87.650616,60657,AE_PCkL3_D6Q3vPdudb_vg
617,Cafe El Tapatio,4.0,$$,862,"['3400 N Ashland Ave', 'Chicago, IL 60657']",41.94357,-87.66913,60657,F3fJg60npf7YQfY-n73P8Q
618,La Crosta Woodfire Pizzeria Italiana,4.5,$$,242,"['2360 N Lincoln Ave', 'Chicago, IL 60614']",41.9248027560034,-87.6479495139774,60614,Z-SJv3keY-u2bIAnkrDq_Q
619,Ukai Japanese Restaurant,4.0,$$,422,"['1059 W Belmont Ave', 'Chicago, IL 60657']",41.9396951,-87.6561638,60657,forjLZnWO4KyRWH4y1W8KA
620,Basant Modern Indian,4.5,,106,"['1939 W Byron St', 'Chicago, IL 60613']",41.952252,-87.677768,60613,_MrI1UWy4pEPw2dA8CU6CQ
621,Rica Arepa,4.5,$$,20,"['2913 N Lincoln Ave', 'Chicago, IL 60657']",41.934857,-87.661609,60657,-PSWhSTRFmLu4NlXOngs0g
622,Tuco and Blondie,3.5,$$,477,"['3358 N Southport Ave', 'Chicago, IL 60657']",41.9432525634766,-87.6642837524414,60657,yxcSN8m_Bs1hNR1xUQa39g
623,Coalfire,4.0,$$,346,"['3707 N Southport Ave', 'Chicago, IL 60613']",41.9491958618164,-87.6637115478516,60613,FDUfvqQK8EA2biX3xDPAyg
624,Stretch Bar & Grill,4.0,$$,159,"['3485 N Clark St', 'Chicago, IL 60657']",41.9456991,-87.6552067,60657,vH-TiqOD-ZBQC1f7tBp_1w
625,Michael's Original Pizzeria & Tavern,4.5,$$,669,"['4091 N Broadway St', 'Chicago, IL 60613']",41.95681,-87.65173,60613,z8G5AfXYbJD2jQpSEF633g
626,Hutch American Bistro,3.5,$$,704,"['3301 N Clark St', 'Chicago, IL 60657']",41.9419518,-87.6521806,60657,-oQpuRWBkoC2OLKe__7F7g
627,Zam Zam Middle Eastern Grill,4.5,$$,307,"['3461 N Clark St', 'Chicago, IL 60657']",41.94515,-87.65463,60657,-sQAdsG5rFgpBDkaO6qYwA
628,The Pasta Bowl,4.0,$$,1013,"['2434 N Clark St', 'Chicago, IL 60614']",41.92638,-87.641448,60614,XgGUnYs2bjbbNvBefFtWxA
629,Native Foods,4.0,$$,528,"['1023 W Belmont Ave', 'Chicago, IL 60657']",41.93973319100532,-87.655069123534,60657,DDtElQ0VMOox12kb7V7cow
630,Little Wok,4.0,$$,274,"['3144 N Broadway', 'Chicago, IL 60657']",41.939,-87.64465,60657,nD9poL2XS2nnVOJXXMqbuA
631,Half Shell,4.0,$$,770,"['676 W Diversey Pkwy', 'Chicago, IL 60614']",41.93302,-87.64657,60614,LQkrQF7DMfSIVywxysvjcQ
632,Ann Sather Restaurant,4.0,$$,956,"['909 W Belmont Ave', 'Chicago, IL 60657']",41.9397301,-87.6520027,60657,PsPpiyliUWvCCwrCjOza0g
633,Parson's Chicken & Fish - Lincoln Park,3.5,$$,241,"['2435 N Halsted St', 'Chicago, IL 60614']",41.9265309,-87.6483613,60614,FHnEVGIw5h1L5u20dz-YFw
634,Left Coast Food + Juice,4.0,$$,364,"['2878 N Lincoln Ave', 'Chicago, IL 60657']",41.93391824473,-87.6607146496915,60657,IoBJyhmF5i7X06kprnfsWw
635,Taste Of New York Bagels & Deli,4.0,$,113,"['3268 N Clark St', 'Chicago, IL 60657']",41.94147,-87.6525,60657,0adlynVYZ4SJCO_Lxn2pvg
636,Tanuki,4.0,$$,321,"['3006 N Sheffield Ave', 'Chicago, IL 60657']",41.9365467454796,-87.6541511267339,60657,k81iqznYFEJtmmx6incxsg
637,El Nuevo Mexicano,4.0,$$,813,"['2914 N Clark St', 'Chicago, IL 60657']",41.935395,-87.647267,60657,Ks4ktQzDBiY58SYDUAfhVg
638,Philly's Best,3.5,$,393,"['907 W Belmont Ave', 'Chicago, IL 60657']",41.93966,-87.65183,60657,iBndjwc6GDKJWShe5u3_CA
639,Mfk,4.0,$$$,253,"['432 W Diversey Pkwy', 'Chicago, IL 60614']",41.9329949,-87.64057,60614,26AX3IYq2L_ZgUj7hFr9aQ
640,The Butcher’s Tap,3.5,$$,224,"['3553 N Southport Ave', 'Chicago, IL 60657']",41.9467887878418,-87.6636428833008,60657,cmOyagGx7V6Z16C6t6qfyA
641,Breakfast House,4.5,$$,40,"['3928 N Sheridan Rd', 'Chicago, IL 60613']",41.953685,-87.654898,60613,_TQJpxaq3shEhbdcaFtlwQ
642,Dimo's Pizza,4.0,$,987,"['3463 N Clark St', 'Chicago, IL 60657']",41.94521,-87.65467,60657,xlX-nO0SaNwjGueCsgV-0g
643,Paula's Thai Kitchen,4.0,$$,118,"['2441 N Halsted St', 'Chicago, IL 60614']",41.92671,-87.64845,60614,e099dWWi54g04eoe1WYbrw
644,Paula's Thai Kitchen,4.0,$$,118,"['2441 N Halsted St', 'Chicago, IL 60614']",41.92671,-87.64845,60614,e099dWWi54g04eoe1WYbrw
645,Da Mao Jia - Royal Highness Zhu,4.5,,20,"['1217-1219 W Fullerton Ave', 'Chicago, IL 60614']",41.92511,-87.65944,60614,XuXQf308Su3w_17w6fTZxg
646,Batter & Berries,4.0,$$,3037,"['2748 N Lincoln Ave', 'Chicago, IL 60614']",41.9315605,-87.6577911,60614,9SY1qjFBIo8W48W6OTGWGg
647,Aloha Eats,4.0,$$,1005,"['2534 N Clark St', 'Chicago, IL 60614']",41.92873960498253,-87.64252209846221,60614,WA8Fuuv9zRfZ8H8YkeYxsg
648,Gyu-Kaku Japanese BBQ,4.0,$$,219,"['2813 North Broadway', 'Chicago, IL 60657']",41.93334,-87.64439,60657,NcyUf4CkNB3vW01tN9pu1g
649,bb.q Chicken Lincoln Park,5.0,,12,"['1337 West Fullerton Ave', 'Chicago, IL 60614']",41.92508,-87.66201,60614,F0dP4LGK4wrdLenjhpYeSA
650,Sumo Sushi and Hibachi,4.5,$$,326,"['2936 N Broadway', 'Chicago, IL 60657']",41.9359375,-87.6444353,60657,mWDZVQxJ5p6aNp7ipa6DEQ
651,Medi Kitchen & Cocktail,4.5,,44,"['2138 N Halsted', 'Chicago, IL 60614']",41.92117839114374,-87.6489538,60614,at9kUR0H_UzkjEChNHTGmw
652,Old Pueblo Cantina,4.0,$$,138,"['1200 W Webster Ave', 'Chicago, IL 60614']",41.921841,-87.658583,60614,G9uGr8bOEcRspwvV9Svufg
653,Flip Sigi,4.5,,10,"['3706 N Halsted St', 'Chicago, IL 60613']",41.94937,-87.64976,60613,35JkXq4zkZS4o3sXQfi2-g
654,Panes Bread Cafe,4.5,$,783,"['3002 N Sheffield Ave', 'Chicago, IL 60657']",41.9364856920137,-87.6542047151184,60657,skpDldmlZlw6e82tpiVyrg
655,Kameya,4.5,$$,322,"['806 W Webster Ave', 'Chicago, IL 60614']",41.9219281,-87.64897,60614,oSyXCPjUhCgoTXA8VdbOTA
656,Southport Grocery & Cafe,4.0,$$,947,"['3552 N Southport Ave', 'Ste 1', 'Chicago, IL 60657']",41.946743,-87.664357,60657,LtdmG2krPWyN3ruqqPMt_g
657,Brown Bag Seafood,4.0,$$,159,"['3400 N Lincoln Ave', 'Chicago, IL 60657']",41.94352,-87.67172,60657,sH49MRW1dqFbjoLdfYRSGw
658,Xi'an Dynasty Cuisine,4.5,$$,105,"['2218 N Lincoln Ave', 'Chicago, IL 60614']",41.92228,-87.64465,60614,E-gZcYNh9rSN7viJ_I9kzQ
659,Houndstooth Saloon,3.0,$$,349,"['3369 N Clark St', 'Chicago, IL 60657']",41.943382,-87.653247,60657,Z623Bv0_Y8mYWJpq9SeBxg
660,Dog Haus,4.0,$$,262,"['2464 N Lincoln Ave', 'Chicago, IL 60614']",41.9267403,-87.6509838,60614,v6STMYtfNak_vSiqvI3B3Q
661,Uncommon Ground,3.5,$$,1127,"['3800 N Clark St', 'Chicago, IL 60613']",41.95125,-87.66007,60613,zcMR0uDgshgPA0rauDlekA
662,Smoke Daddy,3.5,$$,223,"['3636 N Clark St', 'Chicago, IL 60613']",41.947986,-87.657552,60613,z_3LfLCLWSM8vaNvWOwUjA
663,Kameya Ramen & Sushi,4.5,$$,118,"['604 W Belmont Ave', 'Chicago, IL 60657']",41.940202465613915,-87.64467784256769,60657,7ZbSwqysOty98mElb37nGw
664,Esencia Urban Kitchen,4.5,$$,302,"['3351 N Broadway St', 'Chicago, IL 60657']",41.9432065013836,-87.6445358158359,60657,r2eRY7UymHkcopNgzjJv9g
665,Stray Hen Cafe,4.5,$$,151,"['2423 N Clark St', 'Chicago, IL 60614']",41.926281,-87.6406018,60614,x3qFSy7_XhSIrQ8k91Zu8w
666,Mr Dumpling,4.0,,72,"['2485 N Clark St', 'Chicago, IL 60614']",41.927788,-87.641424,60614,G72-HHDun9xx4lxejF8NEw
667,IDOF Fresh Mediterranean,4.0,$,192,"['851 W Belmont Ave', 'Chicago, IL 60657']",41.93966,-87.65133,60657,lu843HPnwHmxNWg_98HmtQ
668,Duke Of Perth,4.0,$$,604,"['2913 N Clark St', 'Chicago, IL 60657']",41.93525,-87.64648,60657,EnsfSFa422IkWwFvR1hJMQ
669,Fresh Stop Produce and Market,5.0,,26,"['930 W Belmont', 'Chicago, IL 60657']",41.940171,-87.652642,60657,gsIOrMxksDIsR6YywAFT2g
670,Max & Issy’s,4.5,,9,"['1028 W Diversey Pkwy', 'Chicago, IL 60614']",41.93287,-87.65504,60614,QmVc0B8jyKegZ9yeRMEcsw
671,Noodles In the Pot,4.0,$$,715,"['2453 N Halsted St', 'Chicago, IL 60614']",41.9269149578037,-87.6487970352173,60614,SagrY7hDKDVfCHeDCKpifw
672,Pequod's Pizzeria,4.0,$$,6789,"['2207 N Clybourn Ave', 'Chicago, IL 60614']",41.92187,-87.664486,60614,DXwSYgiXqIVNdO9dazel6w
673,Chicago Pizza And Oven Grinder Company,4.0,$$,2692,"['2121 N Clark St', 'Chicago, IL 60614']",41.92084,-87.63721,60614,QNbWTNuAEMWOurHN8rMXnA
674,Casati's Modern Italian,4.0,$$,217,"['444 W Fullerton Pkwy', 'Chicago, IL 60614']",41.925936,-87.641035,60614,QNfunF50R7Iwq0kQCOvqhg
675,Modern Grill,3.5,$,75,"['3171 N Halsted St', 'Chicago, IL 60657']",41.939876772321,-87.6491048119531,60657,bf82g9n2flGw2br2pjupWw
676,Jibaritos Lincoln Park,4.0,,88,"['2616 N Clark St', 'Chicago, IL 60614']",41.930001,-87.643801,60614,1g5MziYTJ9g_j4xikikKnA
677,Penny's Noodle Shop,4.0,$,287,"['3400 N Sheffield Ave', 'Chicago, IL 60657']",41.94357,-87.65449,60657,3HDzEO9FArWvA57igb90YA
678,Leo’s Coney Island,5.0,,46,"['2807 N Sheffield Ave', 'Chicago, IL 60657']",41.93296,-87.6535,60657,yBcivmUhE22D_inAZk1HCQ
679,Big Star,3.0,$$,259,"['3640 N Clark St', 'Chicago, IL 60613']",41.9482197123419,-87.6575085148215,60613,hVUINnit4I2kR35KFDSNuQ
680,Shiawase Restaurant,4.0,$$,162,"['1059 W Belmont Ave', 'Chicago, IL 60657']",41.939759,-87.656453,60657,9uuNsDTo8pWyczJ8_2CpjQ
681,AJI,5.0,,19,"['3809 N Bdwy', 'Chicago, IL 60613']",41.91117,-87.6328,60613,HWKLeqsR9o20NSYW3hi1GA
682,Stella's Diner,4.0,$$,801,"['3042 N Broadway St', 'Chicago, IL 60657']",41.937642,-87.6444816,60657,KwFp1p0t0L1CLCm4HSizsQ
683,Tutto Fresco,4.5,$$,103,"['2901 N Ashland Ave', 'Chicago, IL 60657']",41.93437,-87.66807,60657,lSE_Kif1_V2tXQ2ZqXPkNg
684,Slice of Cheesie's,3.5,,44,"['964 W Belmont Ave', 'Chicago, IL 60657']",41.940106,-87.653931,60657,rvfDW-_wBNQbftGgVNlAUA
685,Bai Cafe,4.5,$$,40,"['3406 N Ashland Ave', 'Chicago, IL 60657']",41.9435827,-87.6689552,60657,ngQ_6PoEGm1Dvl7gon3UOQ
686,Gorkha Kitchen,5.0,,29,"['434 W Diversey Pkwy', 'Chicago, IL 60614']",41.93297754621333,-87.64079770000001,60614,XGpqOQLqzFhL3tshUtX1Mw
687,The Wild Hare,4.0,$$,218,"['2610 N Halsted Ave', 'Chicago, IL 60614']",41.92951,-87.64918,60614,nXfWA4jzMAtn42BWAfJ9KQ
688,Tanaka Ramen,4.0,$$,172,"['553 W Diversey Pkwy', 'Chicago, IL 60614']",41.9328773819745,-87.6430871977416,60614,CLY3AAneJpVXwnobhlTwdw
689,Si-Pie Pizzeria - Broadway,4.0,$,344,"['3477 N Broadway St', 'Chicago, IL 60657']",41.945351,-87.6459276,60657,F7SE2NPZLwolMCzt3qXzzQ
690,Steingold's of Chicago,4.0,$$,46,"['3737 N Southport Ave', 'A', 'Chicago, IL 60613']",41.950076926643185,-87.66354455371,60613,4-yh7NEeQ2HShKRGXowMMQ
691,IM Vegan,4.5,$$,80,"['2907 N Lincoln Ave', 'Chicago, IL 60657']",41.934695,-87.661354,60657,lfc3kZ-PpBKBmNIRlLUMug
692,Sugar Blow,4.0,,25,"['3409 N Broadway', 'Chicago, IL 60657']",41.9436088,-87.6448065,60657,jKyubwQ5l8qaIQx4AVfKIw
693,Maison Marcel,3.5,$$,417,"['3114 N Broadway St', 'Chicago, IL 60657']",41.9381694078938,-87.6445041596889,60657,Rr1Naah0eWEnWWhcm-GPJA
694,Sam & George's,4.0,$$,543,"['3000 N Lincoln Ave', 'Chicago, IL 60657']",41.93624,-87.66418,60657,Xdw3MKpWyEfED9Ba5uiAmQ
695,The Lakefront Restaurant,3.5,$$,125,"['2401 N Lake Shore Dr', 'Chicago, IL 60614']",41.926802417024,-87.6305051663638,60614,g2Hji8KscrA_7cJPJYDi4w
696,Ceres' Table,3.5,$$,306,"['3124 N Broadway Ave', 'Chicago, IL 60657']",41.93845,-87.64484,60657,CJKbHl_jPTtzMIQYTHHgiA
697,Old Crow Smokehouse,3.0,$$,468,"['3506 N Clark St', 'Chicago, IL 60657']",41.9458068,-87.6555576,60657,Mnfr146Brl4PvvDdKv8LsA
698,Al's Beef,3.5,$$,205,"['3420 N Clark St', 'Chicago, IL 60657']",41.9440192833767,-87.6540293888061,60657,j-MtHNaxFo3n0vOqzE5Cqw
699,Santa Baby Bar,3.0,$$,174,"['3505 N Clark St', 'Chicago, IL 60657']",41.945882,-87.655102,60657,aeCpYg2ZuwRHW78g6hRubA
700,Gotham Bagels,4.0,,41,"['2801 N Lincoln Ave', 'Unit b', 'Chicago, IL 60657']",41.932965,-87.659004,60657,J3QWcmnp8PoGn7bCiXb_AA
701,La Crêperie,4.0,$$,706,"['2845 N Clark St', 'Chicago, IL 60657']",41.934059,-87.645708,60657,OJctw29lDizc_Ei4oueUTA
702,Kizami Sushi,4.5,$$,87,"['2235 N Lincoln Ave', 'Chicago, IL 60614']",41.92297,-87.64479,60614,AKngvU-VIsVwM8A-PW3utw
703,Sinya Mediterranean Grill,5.0,,107,"['3224 North Damen Ave', 'Chicago, IL 60618']",41.94032,-87.6787,60618,5krD1bm6HjCoklgS90xAxw
704,Mayan Palace Mexican Cuisine,4.0,$$,590,"['2721 N Halsted St', 'Chicago, IL 60614']",41.93221,-87.64861,60614,xXSMc3pDWTRQHLgjBTtTUg
705,El Burrito Mexicano,4.0,$,230,"['936 W Addison St', 'Chicago, IL 60613']",41.9473849,-87.653345,60613,c72MBSsS0xs5SWk8TX6eoQ
706,Mon Ami Gabi,4.0,$$$,801,"['2300 N Lincoln Park W', 'Chicago, IL 60614']",41.924093,-87.636974,60614,H3KB1EigcCQU9sbQCi-6kg
707,Oasis Fresh,5.0,$,119,"['500 W Diversey Pkwy', 'Chicago, IL 60614']",41.9331127947019,-87.6415126378105,60614,NwArLAA0hQWqTuAy_u4gKA
708,Rizzo's Bar & Inn,3.5,$$,99,"['3658 N Clark St', 'Chicago, IL 60613']",41.94856,-87.6580199,60613,YkpSWj716YqNE2AjUcIJUA
709,Rocks Lakeview,3.5,$$,617,"['3463 N Broadway St', 'Chicago, IL 60657']",41.945222,-87.6457269,60657,d9ORDdlxUS63gRAQuJg1VQ
710,DOM'S Kitchen & Market,3.5,$$,73,"['2730 N Halsted St', 'Chicago, IL 60614']",41.9320945,-87.6491449,60614,DgTN9h797m3NVTVuOP2gDA
711,Andiamo Pizzaria,4.0,$$,159,"['2814 N Halsted St', 'Chicago, IL 60657']",41.9331407349045,-87.649210830658,60657,cfX36vsu0bQS0U0pn8_Xbw
712,Golden Apple Grill & Breakfast House,3.5,$$,351,"['2971 N Lincoln Ave', 'Chicago, IL 60657']",41.9359408869827,-87.6631273417081,60657,ZDFETj5PzK5ADseNp0U7eQ
713,Epic Kitchens Lakeview,4.0,,30,"['3332 N Broadway', 'Chicago, IL 60657']",41.9426,-87.64468,60657,YRTgD_yTokjcEFYI7yzgWg
714,Roadhouse 66 Gas N' Grill,3.5,$$,123,"['3478 N Clark St', 'Chicago, IL 60657']",41.9454839,-87.6551705,60657,nVR90jC48d712DmoNKuM6g
715,The Art of Pizza,4.0,$,1222,"['3033 N Ashland Ave', 'Chicago, IL 60657']",41.9371221,-87.6683814,60657,tW2jfL-qMccAYZSghPBbHA
716,Los 3 Panchos,4.0,$,246,"['1155 W Diversey Pkwy', 'Chicago, IL 60614']",41.932502,-87.658004,60614,QtgbDggYQtR4AdTmBeAxBQ
717,Tom Yum Cafe,4.0,$,170,"['608 W Barry Ave', 'Chicago, IL 60657']",41.9380112,-87.6447601,60657,O5DxHwAON5jvAplwAYUAww
718,Yellowtail Sushi Bar and Asian Kitchen,4.0,$$,346,"['3136 N Broadway St', 'Chicago, IL 60657']",41.9388197,-87.6444487,60657,fA2H14Jj4j2YB4uXGsnVag
719,Lucky's Sandwich Company,3.5,$$,535,"['3472 N Clark St', 'Chicago, IL 60657']",41.9452476501465,-87.6553497314453,60657,rS459P8_sPdmlx1bT5Aeqw
720,Range,4.0,$$,316,"['1119 W Webster', 'Chicago, IL 60614']",41.921427,-87.656728,60614,UBRUh0001F5MbeziBV-BFw
721,Bombay Eats / Bombay Wraps,4.5,$,80,"['3149 1/2 N Broadway St', 'Chicago, IL 60657']",41.93914,-87.64421,60657,88YM9_0FuSNtpKLN0E4b6A
722,The Red Lion Pub,4.5,$$,204,"['2446 N Lincoln Ave', 'Chicago, IL 60614']",41.9262503,-87.6502686,60614,Bmc0wjoqFH1kSBMPSrj0xw
723,Vines On Clark,3.0,$$,337,"['3554 N Clark St', 'Chicago, IL 60657']",41.946894047543765,-87.6564532315016,60657,tzvY0hGCrzH4CgEB7TDsgg
724,Bar on Buena,4.0,$$,561,"['910 W Buena Ave', 'Chicago, IL 60613']",41.9585637,-87.653337,60613,MPfcgPwCcm3-imbg_BUNcA
725,Prost,4.0,$$,437,"['2566 N Lincoln Ave', 'Chicago, IL 60614']",41.9284362792969,-87.6533889770508,60614,qjD9L53B_pcgqVFw5z_GzA
726,Takito Street,4.0,,129,"['2423 N Lincoln Ave', 'Chicago, IL 60614']",41.926152,-87.649363,60614,6wNysPZy0AK8e-m4qaF9Cg
727,Mi Nueva Tierra,4.5,,31,"['2417 N Clybourn', 'Chicago, IL 60614']",41.925781,-87.669815,60614,wIz_FcvdjLCYo8wygBljJQ
728,AMORE Sushi,4.5,,4,"['3715 N Halsted St', 'Chicago, IL 60613']",41.94964,-87.6492,60613,6EU1pDvPkbJcOm0krwYdzg
729,Athenian Room,4.0,$$,800,"['807 W Webster Ave', 'Chicago, IL 60614']",41.9217435,-87.6490466,60614,YJMFBlFB_dBpEQ370MO92g
730,Buena Vista,4.0,$,369,"['3147 N Broadway', 'Chicago, IL 60657']",41.9389519,-87.6441962,60657,m_J7wFRwwRdck6M-dfn3iw
731,Peking Chinese Kitchen,3.0,$,190,"['3167 N Halsted St', 'Chicago, IL 60657']",41.93977,-87.64892,60657,J4DPDOKpCR7Iwo1xhZcX1g
732,Flub A Dub Chub's,4.5,$$,710,"['3021 N Broadway', 'Chicago, IL 60657']",41.93717,-87.64401,60657,zbdhMq_8OjSZEHyw_PoQBQ
733,Barangaroos Aussie Pies,3.0,,3,"['131 N Clinton St', 'Chicago, IL 60661']",41.940363930724466,-87.65430588868094,60661,Z7A_wYKPN1Nh-W_vVwzeWA
734,Wakamono,3.5,$$,531,"['3313 N Broadway Ave', 'Chicago, IL 60657']",41.9423546,-87.6442834,60657,1QKqtC4vML3QhkrSzwR_tQ
735,Toons Bar & Grill,4.0,$$,245,"['3857 N Southport Ave', 'Chicago, IL 60613']",41.9524192810059,-87.6637954711914,60613,p8nvZAnNOqW8ojfhTnj0Kw
736,Mild 2 Spicy,4.5,$$,395,"['714 W Diversey Pkwy', 'Chicago, IL 60614']",41.9329125732542,-87.6472141966224,60614,X1X_1cPqu8RiPmjOXWeyTQ
737,Wicked & Sweet,4.5,,16,"['3404 North Halsted', 'Chicago, IL 60657']",41.94386,-87.64973,60657,XS7adWDufGKCrCBG7Wkm2A
738,Elf’d Up,5.0,,1,"['3485 N Clark St', 'Chicago, IL 60657']",41.945762,-87.655068,60657,6HXTXxW7G1D3qC8RtgPTMw
739,Ringo,5.0,,29,"['1441 W Fullerton Ave', 'Chicago, IL 60614']",41.92494,-87.66496,60614,tnTl_m7okCumt6211OmjSA
740,PS Bangkok,4.0,$$,309,"['3345 N Clark St', 'Chicago, IL 60657']",41.94302,-87.65275,60657,FVNMCOQzMF-NnSHT-Ir7ug
741,Pho's Spicier Thai Cuisine,4.0,$,640,"['3332 N Lincoln Ave', 'Chicago, IL 60657']",41.942444,-87.670869,60657,3BL6znoMLs5HyBaowRfuLA
742,Jin Asian Cafe,3.5,$$,52,"['1053 W Belmont Ave', 'Chicago, IL 60657']",41.9396324157715,-87.656135559082,60657,cKH4p-pGXtr7Cl091uxPXg
743,Nori Sushi Bar - Lakeview,4.0,$$,525,"['954 W Diversey Pkwy', 'Chicago, IL 60614']",41.932718,-87.653535,60614,_aDftia5RSSBpDLHatEfFg
744,Eduardo's Enoteca,3.5,,20,"['2801 N Lincoln Ave', 'Chicago, IL 60657']",41.932965,-87.659004,60657,JmNqhhi8aJosogzKbyIFvw
745,CRĪO Bar and Restaurant,4.5,$$,425,"['2506 N Clybourn Ave', 'Chicago, IL 60614']",41.927002,-87.6722383,60614,gYj6ODoU3tf7TWNv-Kg2Xg
746,Four Moon Tavern,4.5,$$,293,"['1847 W Roscoe St', 'Chicago, IL 60657']",41.943149,-87.675881,60657,fM7wQZVC1DRxU6OXgaAmhw
747,Siam Noodle and Rice,4.5,$,486,"['4142 N Broadway St', 'Chicago, IL 60613']",41.958162,-87.65311,60613,m_w5UfOmgAqN4Kgbl_-iFQ
